1798:16 குடியிருப்புகள் கொண்ட புனித ஜார்ஜ் கோட்டையைச் சுற்றிலும் 69 சதுர கிலோ மீட்டர் பரப்பிற்கு சென்னை நகரம் விரிவானது.	15	1798:16 kudiyiruppugal konda punidha George kottaiyaich suttrilum 69 sadhura kilo meter parappirku Chennai nagaram virivaanadhu.	15			
பிரட் டால்டன்	2	Bret Dalton	2			
கிழக்கு மாகாணம், கல்முனைக்குடியைச் சேர்ந்த அப்துல் மஜீத், கதீஜா தம்பதியினரின் புதல்வராகப் பிறந்த முபாறக், கல்முனை ஸாஹிராக் கல்லூரி, அட்டாளைச்சேனை அரபிக் கல்லூரி,	17	kizhakku maaganam, kalmunaikkudiyaich serndha Abdul Majeed, Kathija thambadhiyinarin pudhalvaraagap pirandha Mubarak, kalmunai saahiraak kaloori, attaallaichenai Arabic kallori.	17			
மகரகமை கபூரியா அரபிக் கல்லூரி ஆகியவற்றின் பழைய மாணவராவார்.'மௌலவி' பட்டம் பெற்றுள்ள இவர், அரபு மொழியில் டிப்ளோமா பாடநெறியினைப் பூர்த்தி செய்துள்ளார்.	16	magaragamai kapooriya Arabic kaloori aagiyavattrin pazhaiya maanavaraavaar.'Moulvi' pattam pettrulla ivar, arabu mozhiyil diploma paadaneriyinaip poorthi seidhullaar.	16			
இறையனார் அகப்பொருள்	2	iraiyanaar agapporul	2			
அதேப்போல,கற்பூரம் பூச்சிகளுக்கு நஞ்சு ஏற்படுத்துவதாக நம்பப்படுகிறது.	5	adheppola, karpooram poochigallukku nanjhu erpadutthuvadhaaga nambappadugiradhu.	6	Word count is not matching due to difference of spacing in Tamil and Latin text.		
ஆரம்பக் கல்வியை மானிப்பாய் இந்துக் கல்லூரியிலும், பின்னர் கொழும்பு புனித யோசேப்பு கல்லூரி, புனித தோமையர் கல்லூரிகளில் கல்வி கற்றார்.	15	aarambak kalviyai maanipaai hinduk kallooriyilum, pinnar Colombo punidha yoseppu kalloori, punidha thomaiyar kalloorigalil kalvi kattraar.	15			
இதனால் இவை கட்டிடங்களின் நிலக்கீழ் அமைப்பின் ஒரு பகுதியாகக் கொள்ளப்படுகின்றன.	8	idhanaal ivai kattidangalin nilakkeezh amaippin oru pagudhiyaagak kollappadugindrana.	8			
அருகாமையிலுள்ள விமான நிலையம் மைசூர் விமான நிலையம் 15 கி.	8	arugaamaiyilulla vimaana nilayam Mysore vimana nilayam 15 ki.	8			
அனுமதியின்றி நிலத்தடி நீரை ஓர் இடத்திலிருந்து இன்னோர் இடத்திற்குக் கொண்டு போக கூடாது.	10	anumadhiyindri nilatthadi neerai or idatthilirundhu innor idatthirkuk kondu poga koodadhu.	10			
1944 ஆம் ஆண்டு ஒத்தியங்கு முடுக்கி தத்துவத்தை விலாடிமிர் வெக்சுலர் கண்டறிந்தார்.	9	1944 aam aandu otthiyangu mudukki thatthuvatthai Vladimir Veksler kandarindhaar.	9			
பிரபுதேவா பாடல்களுக்கு நடன வடிவம் கொடுத்துள்ளார்.	5	Prabudeva paadalgallukku nadana vadivam kodutthullaar.	5			
கிரான்	1	kiraan	1			
1928ம் ஆண்டு சர் மோர்ட்டிமர் வீலர் குளோசஸ்டர்சயரின் லிட்னி பூங்காவில் ஒரு பண்டைய உரோம அசஸ்கிளெப்பெயான் வகைக் கோயில் ஒன்றை அகழ்ந்து கண்டுபிடித்தது இக்கட்டுரை எழுதத் தூண்டுகோலாக அமைந்தது.	21	1928am aandu sir Mortimer Wheeler Gloucestershirein Sydney poongavil oru pandaiya uroma achasclubbeyaan vagaik koyil ondrai agazhtthu kanduppiditthu ikkatturai ezhudhath thoondukoelaaga amaindhadhu.	21			
அதனால் இவன் “நீடூர் கிழவன்” எனப் படுகிறான்.	6	adhanaal ivan "needoor kizhavan" enap padugiraan.	6			
எடுத்துக்காட்டு:	1	edutthukkaattu:	1			
எவ்வளவு செய்தாய்	2	evvalavu seidhaai	2			
இது கட்டிடத்தைக் கிடைத்தளத்தில் வெட்டி மேலிருந்து பார்ப்பது போன்றது.	7	idhu kattidatthaik kidaitthalathil vetti maelirundhu paarppadhu pondradhu.	7			
இவனைப் பாடிய புலவர் உறையூர் ஏணிச்சேரி முடமோசியார்.	6	ivanaip paadiya pulavar uraiyoor yennicheri mudamochiyaar.	6			
வேறுவகையில் சொல்ல்லவேண்டுமானால், கலம் தன் ஈர்ப்புமையத்தைப் பேணுவதற்கான அடிப்படை, கலத்தின்முன்புற, பின்புற வெட்டுமுகங்களுக்குச் சமத் தொலைவுகளில் அமைந்த கலத் தொலைவு இணைகளைச் சார்ந்துள்ளது.	17	veruvagaiyil sollavendumaanaal, kalam than eerppumaiyatthaip penuvadharkana adippadai, kalatthinmunpura, pinpura vettumugangallukkuch samath tholaivugalil amaindha kalath tholaivu innaigalaich saarndhulladhu.	17	சொல்ல்லவேண்டுமானால் - சொல்லவேண்டுமானால்		
ஜமுருனின் குருவாயூரப்பன் கல்லூரிப் பிரிவில் (1984-86) மற்றும் காலிகட் பல்கலைக்கழக யூனியன் தலைவராக இருந்தார்.	11	Zamorinin Guruvayurappan kaloorip pirivil (1984-86) mattrum Calicut palgalaikkazhaga union thalaivaraaga irundhaar.	11			
மூன்று மாதங்கள் நாடாளுமன்றத்துக்குச் சமூகமளிக்காத நிலையில், 1983 அக்டோபர் 22 இல் சூசைதாசன் மன்னார்த் தொகுதிக்கான நாடாளுமன்ற இருக்கைகயை இழந்தார்.	15	moondru maadhangal naadalumandratthukkuch samoogamalikkadha nilayil, 1983 october 22 il Susaidasan mannarth thoguthikkana naadaalumandra irukkaiyai izhandhaar.	15			
(19 மைல்) சாலை வழியாக இந்த ஏரி அணுகப்படுகிறது.	7	(19 mile) salai vazhiyaaga indha yeri annugappadugiradhu.	7			
என்று கருப்பு விளையாடினால் கருப்பின் ஆட்டம் அவ்வளவுதான். ஏனெனில் 31 வெள்ளை (31.e7) என்று விளையாடி வெற்றியின் பக்கத்தில் சென்றுவிடும்.	15	endru karuppu vilayaadinaal karuppin aattam avvalavudhaan. Yenenil 31 vellai (31.e7) endru vilaiyaadi vettriyin pakkatthil sendruvidum.	15			
தழும்பன் ஊணூர் மன்னன். அவன் உடம்பில் விழுப்புண் தழும்புகள் மிகுதி. யாழிசைப் பாணர்களின் உறவினனாகவும், தலைவனாகவும் விளங்கியவன்.	13	thazhumbin oonoor mannan. Avan udambil vizhuppunn thazhumbugal migudhi. Yaazhisai paannargalin uravinanaagavum, thalaivanaagavum vilangiyavan.	13			
அக்காலத்தில் தமது நாட்டில் எழுந்த பாசிச இயக்கத்தை அவர் எதிர்த்தார்.	8	akkaalatthil thamadhu naattil ezhundha fascisa iyakkatthai avar edhirtthaar.	8			
இவ்வாறான இடங்களில் மேற்பரப்பு அகழ்வு முறை பயன்படுகிறது.	6	ivvaaraana idangalil maerparappu agazhvu murai payanpadugiradhu.	6			
கடல்வழி அல்லது வேகமாக ஓடும் நதிகளில் அமைக்கப்பட்டுள்ள மூடப்பட்ட அலை விசையாழிகள் நிலவுலக தளத்தோடு சுலபமாக கம்பி மூலம் இணைக்தப்படக்கூடியவை என்பதோடு சட்டக அல்லது ரிமோட் சமூகத்தோடு தொடர்புகொள்ளச் செய்யப்படுகின்றன.	22	kadalvazhi alladhu vegamaaga odum nadhigalil amaikkappattulla moodappatta alai visaiyaazhigal nilavulaga thalathodu sulabamaaga kambi moolam innaikkappadakkoodiyavai enbadhodu sattaga alladhu remote samoogatthodu thodarbukollach seiyyappadugindrana.	22	இணைக்தப்படக்கூடியவை - இணைக்கப்படக்கூடியவை		
சுற்றுலா கீதம் ஒன்று எழுதப்பட்டு இசையமைக்கப்பட்டது. இன்றும் அது சுற்றுலாத் துறையின் அழைப்பு இசையாக (உயடடநச வரநே) இருக்கிறது.	14	suttrulaa geetham ondru ezhudhappattu isaiyamaikkappattadhu indrum adhu suttrulaath thuraiyin azhaippu isaiyaaga (uyatatanasa varane) irukkiradhu.	14			
ஆனால் முன்னிற்குஞ்சுரப்பி புற்றுநோய் அல்லது பிற முன்னிற்குஞ்சுரப்பி தொடர்பான நோய்களின்போது இது கூடிய அளவில் காணப்படுகிறது.	12	aanaal munnirkinjurappi puttrunoi alladhu pira munnirkinjurappi thodarpaana noigalinpodhu idhu koodiya alavil kaannappadugiradhu.	12			
லெயோ மொறுவா அடிகளாரின் நேரடிக் கண்காணிப்பில், குருநகர் பங்கைச் சேர்ந்த மேஸ்திரியும், ரோமானிய கட்டடக் கலையை நன்கு அறிந்திருந்த சிற்பாசிரியருமான குருநகர் 'சந்தியோகு' அவர்களின் தலைமையில் பல கரையூர்	21	leyo moraivaa adigalaarin neradik kankaannippil, gurunagar pangaich serndha maesthiriyum, romania kattadak kalaiyai nangu arindhirundha sirpaasiriyarumaana gurunagar 'Santiago' avargalin thalaimaiyil pala karaiyoor	21			
மேஸ்திரிகள் இணைந்து ஆற்றிய வேலைத் திறமையினாலும், மக்களின் பேராதரவினாலும் மிகச் சிறந்த முறையில் ரோமானிய கட்டக்கலை வடிவமைப்பில் ஆலயம் கட்டி முடிக்கப்பட்டு துரித துரித வளர்ச்சி கண்டது.	20	maesthirigal innaindhu aattriya velaith thiramaiyinaalum, makkalin paeraadharavinaalum migach sirandha muraiyil romania kattakkalai vadivamaippil aalayam katti mudikkappattu thuridha thuridha valarchi kandadhu.	20			
இருபெயரொட்டுப் பண்புத் தொகையில் வரும் வல்லெழுத்துகள் மிகும்.	6	irupeyarottup panputh thogaiyil varum vallezhutthugal migum.	6			
ஒற்றை ஒளிக்கற்றைக்குப் பதிலாக வெள்ளை நிற ஒளிக்கற்றையைப் பயன்படுத்தினால் பல வண்ண நியூட்டனின் வளையங்கள் தோன்றும்.	12	ottrai ollikkattraikkup padhilaaga vellai nira ollikkattraiyaip payanpadutthinaal pala vanna Newtonin valayangal thondrum.	12			
• நாம் உண்ணும் உணவிலும் வேதி ஆற்றல் இருப்பதால் தான், நம்மால் பல்வேறு வேலைகளைச் செய்ய முடிகிறது.	13	• naam unnum unnavilum vedhi aattral iruppadhaal thaan, nammaal palveru velaikalaich seiyya mudigiradhu.	13			
இந்திய அரச பிரதிநிதி – ராபர்ட் லிட்டன், முதலாம் ஏரல் லிட்டன்	9	Indiya arasa piradhinidhi - Robert Litton, mudhalaam aeral Litton	9			
இவை நீர்ப் போக்குவரத்துக்காகப் பயன்படலாம் அல்லது பயன்படாமலும் இருக்கலாம்.	7	ivai neerp pokkuvaratthukkagap payanpadalaam alladhu payanpadaamalum irukkalaam.	7			
இங்கு சிவலிங்கம் ஒரு சுயம்பு மரகதலிங்கம்.	5	ingu Sivalingam oru suyambu maragadhalingam.	5			
ஆளுநர் அறிவிக்கையின் படி துறைகளை அமைச்சர்களுக்கு மாற்றம் செய்தல்	7	aalunar arivikkaiyin padi thuraigalai amaichargallukku maatrm seidhal	7			
இசை துறையில் பதிவு முறையில் பயன்படுத்தப்பட்ட அனலாக் முறை பெரும்பாலும் எண்ணிம ஒளித் தகவல்களாக பதியப்படும் எண்ணிம ஒளி (ஆப்டிகல்) தொழில்நுட்ப முறைகளால் பதிலீடு செய்யப் பட்டுவிட்டன.	20	isai thuraiyil padhivu muraiyil payanpadutthappatta analaak murai perumbaalum ennima ollith thagavalgalaaga padhiyappadum ennima olli (optical) thozhilnutpa muraigalaal pathileedu seiyyap pattuvittana.	20			
இரண்டு நட்சத்திரங்களில் ஒன்று மற்றொன்றை விட மிகப்பெரியதாய் இருந்தால், ஒன்று ஒரு முழுக் கிரகணத்தால் மறைக்கப்படும்.	12	irandu natchatthirangalil ondru mattrondrai vida migapperiyadhaai irundhaal, ondru oru muzhuk kiragannatthaal maraikkappadum.	12			
பால் முனைக் காம்பற்ற பால் சுரப்பிகள் உள்ளன.	6	paal munaik kaambattra paal surappigal ullana.	6			
தலைவன் பிரிவைப் பொறுத்துக்கொள்ளுமாறு தோழி தலைவியை வற்புறுத்துகிறாள்.	6	thalaivan pirivaip porutthukkollumaaru thozhi thalaiviyai varpurutthugiraan.	6			
எழுமரம் (மதில் கதவு தாழ்ப்பாள் மரம்) கடுக்கும் தாள் தோய் தடக்கை	9	ezhumaram (madhil kadhavu thaazhpaan maram) kadukkum thaan thoi thadakkai	9			
இராசரத்தினம், அன்னலட்சுமி இராசதுரை, பா.	4	Rajarathinam, Annalakshmi Rajadurai, pa.	4			
இவர் தேர்வுத் துடுப்பாட்டம் , பன்னாட்டு இருபது20 மற்றும் ஒருநாள் பன்னாட்டுத் துடுப்பாட்டம் ஆகிய மூன்று வடிவங்களிலும் நூறு ஓட்டங்கள் அடித்துள்ளார்.	16	ivar thervuth thuduppaattam , panaattu irubadhu20 mattrum orunaal pannattuth thuduppaattam aagiya moondru vadivangalilum nooru ottangal aditthullaar.	16			
இக்குழுமம் பல நூற்றாண்டுகளாக இப்பகுதியின் வணிகம் தொடர்பில் முக்கிய சக்தியாக விளங்கியது.	9	ikkuzhumam pala nootraandugalaaga ippagudhiyin vanigam thodarbil mukkiya sakthiyaaga vilangiyadhu.	9			
ஜிசியிடமிருந்து விரிவான போக்குவரத்து மாற்றம் மற்றும் அவசரநிலை திட்டங்களைப் பெறுதல்;	8	icyidamirundhu virivaana pokkuvaratthu maattram mattrum avasaranilai thittangalaip perudhal;	8			
மாறி நிலையானது அல்ல.	3	maari nilaiyaanadhu alla.	3			
வாகரை	1	vaagarai	1			
இவை மரக்கிளையில் இலகுவான கிண்ணம் போன்ற கூட்டினைக் கட்டி இரண்டு முட்டைகளை இடும்.	10	ivai marakkilaiyil ilaguvaana kinnam pondra kootinaik katti irandu muttaigalai idum.	10			
1813-இல் ஹோரேஸ் ஹேய்மேன் வில்ஸன் என்ற அறிஞரால் ஆங்கிலத்தில் மொழிபெயர்க்கப்பட்டது.	8	1813-il Horace Hayman Wilson endra arinyaraal aangilatthil mozhipeyarkkappattadhu.	8			
ஸ்டேட் பாங்க் ஆப் படியாலா, தலைமை அலுவலகம்: படியாலா	7	State Bank of Patiala, thalaimai aluvalagam: Patiyala	7			
உதயகிரி சட்டமன்றத் தொகுதி	3	udhayagiri sattamandrath thogudhi	3			
ஃப்ரான்சிற்கு மெட்ஸ், டவுல், வெர்டுன், டெகாபோல் ஆகிய பிரதேசங்கள் வழங்கப்பட்டன.	8	Francirku mets, daus, vertoon, tekaabol aagiya piradesangal vazhangappattana.	8			
அதற்கு முன்பு சூன் 1, 2013 முதல் பஞ்சாப் மற்றும் அரியானா உயர் நீதிமன்றத்தின் தலைமை நீதிபதியாக பதவி வகித்தார்.	15	adharku munbu June 1, 2013 mudhal Punjab mattrum Haryana uyar needhimandratthin thalaimai needhipadhiyaaga padhavi vagitthaar.	15			
இன்று நாம் காணும் கார்கள் எந்திரவியல் துறையைச் சார்ந்தவை.	7	indru naam kaannum cargal endhiraviyal thuraiyaich saarndhavai.	7			
ஒவ்வொரு குராவுக்கும் தனியான தலைநகரம் இருந்தது ஆளுனரும் இருந்தார்.	7	ovvoru kuraavukkum thaniyaana thalainagaram irundhadhu aalunarum irundhaar.	7			
அதிபத்தரின் பக்தியை பாராட்டும் படியாக சிவபெருமான் பார்வதியுடன் இணைந்து காட்சி தந்தார்.	9	adhipattharin bakthiyai paaraattum padiyaaga sivaperumaan paarvathiyudan innaindhu kaatchi thandhaar.	9			
தொழிற் பெயர்கள் பெயர்களைப் போலச் செயற்பட்டாலும், பல சந்தர்ப்பங்களில் வினச் சொற்களின் பண்புகளையும் வெளிக்காட்டுகின்றன.	11	thozir peyargal peyargalaip polach seyarpattalum, pala sandharpangalil vinach chorkalin pannbugalaiyum velikkattugindrana.	11			
அல்கோல் கிரகண இருமை நட்சத்திரத்துக்கான சிறந்த உதாரணமாகும்.	6	alkol kiragannai irumai natchatthiratthukkaana sirandha udhaaranamaagum.	6			
நியூ பிரிட்டன் தீவு நியூ கினி தீவை டாம்ப்பியர் நீரிணை, வித்தியாசு நீரிணை ஆகியவற்றாலும், நியூ அயர்லாந்து தீவை செயிண்ட் ஜோர்ஜசு கால்வாயாலும் பிரிக்கிறது.	18	New Britain theevu new kini theevai tompier neerinnai, vitthiyaaga neerinnai aagiyavattraalum, New Ireland theevai Saint Georgesu kaalvaayaalum pirikkiradhu.	18			
தற்கால சீனாவின் வடகிழக்கு பிராந்தியத்தில் உள்ள லியாவோனிங், சிலின் மற்றும் கெய்லோங்சியாங் எனும் மூன்று மாகாணங்களின் பகுதியே மஞ்சூரியா ஆகும்.	15	tharkaala Chinavin kizhakku piraandhiyatthil ulla liyaavoning, silin mattrum Keilongjiang enum moondru maagannangalin pagudhiye manchuria aagum.	15			
இவர் 1977 மற்றும் 1984 தேர்தல்களில் ஆத்தூர் தொகுதியில் இருந்து இந்திய தேசிய காங்கிரசு கட்சியின் வேட்பாளராகவும், 1980 தேர்தலில் இந்திய தேசிய காங்கிரசு (இந்திரா) கட்சியின் வேட்பாளராகவும் தேர்ந்தெடுக்கப்பட்டார்.	22	ivar 1977 mattrum 1984 therdhalgalil Attur thogudhiyil irundhu Indhiya desiya congress katchiyin vetpaalaraagavum, 1980 therdhalil Indhiya desiya congress (Indira) katchiyin vetpaalaraagavum therndekkappattaar.	22			
அதே நேரத்தில் உலகமும் மனித நலனும் பொருள்நிலை சார்பாக மட்டுமே இருக்கின்றன என்றும், மனித சுதந்திரம் என்று ஒன்றில்லை என்றும் அவர் கூறுவதால் மனித இதயத்தின் ஏக்கங்கள் ஏன் உள்ளன என்பது பற்றிய விளக்கம் அவருடைய கொள்கையில் இல்லை.	28	adhe neratthil ulagamum manidha nalanum porulnilai saarbaaga mattume irukkindrana endrum, manidha sudhandhiram endru ondrillai endrum avar kooruvadhaal manidha idhayatthin ekkangal en ullana enbadhu pattriya villakkam avarudaya kolkaiyil illai.	28			
விரிவான தகவல்களுக்கு, காண்க: 2012 கோடைக்கால ஒலிம்பிக் தட கள விளையாட்டுக்கள்	9	virivaana thagavalgalukku, kaanga: 2012 kodaikkala olympic thada kala vilaiyaattugal.	9			
கீழ்க்காணும் படத்தில் சில மையப்படுத்தப்பட்ட முக்கோண எண்களின் அமைப்புகள் தரப்பட்டுள்ளன.	8	keezhkaanum padatthil sila maiyappadutthappatta mukkona engalin amaipugal tharapattullana.	8			
கணனிச் சமூகத்துக்குப் பழக்கமான பதினறும எண்ணுரு முறைமையில் "A" தொடக்கம் "F" வரையிலான எழுத்துக்கள் எண்ணுருக்களை உருவாக்கப் பொதுவாகப் பயன்படுகின்றன.	15	kannanich samoogatthukkup pazhakkamaana padhinaruma ennuru muraimaiyil "ye" thodakkam "ef" varaiyilaana ezhuttukkal ennurukkalai uruvaakap podhuvaagap payanpadugindrana.	15			
ரமலானின் பொழுது, வங்காள தேசத்திலுள்ள சில்லெட் நகரில் வாழும் இஸ்லாமியர்கள் மற்றும் பிறநாடுகளில் வாழும் சில்லெட் மக்கள் தங்கள் நோன்பை கிச்சுரி ஆகிய நோன்பு கஞ்சியைக் குடித்து முடித்துக் கொள்ளும் வழக்கம் கொண்டுள்ளனர்.	24	ramalaanin pozhudhu, vangaala desatthilulla sillet nagaril vaazhum islaamiyargal mattrum piranaadugalil vaazhum sillet makkal thangal nonbai kichuri aagiya nonbu kanjiyaik kuditthu muditthuk kollum vazhakkam kondullanar.	24			
இம்மாதம் ஒரு வியாழக்கிழமையில் துவங்கி 31 நாட்களின் பின்னர் சனிக்கிழமையில் முடிவடைகிறது.	9	immaadham oru viyaazhakkizhamaiyil thuvangi 31 naatkalin pinnar sanikkizhamaiyil mudivadaigiradhu.	9			
குறுங்காப்பியமாக இயேசுநாதர் சரிதை பாடப்பட்டாலும் கூறவேண்டிய கருத்துகளைத் திட்பநுட்பத்துடன் விளக்கும் திறம் கொண்டதால் இந்நூல் விளங்குகிறது.	12	kurungaapiyamaaga yesunaathar sarithai paadappattaalum kooravendiya karutthukkalaith thitpanutpatthudan vilakkum thiram kondathaal inool vilangugiradhu.	12			
ஆனால் அங்கே கலச்சுவர் இருப்பதனால் இலகுவில் வெடிப்பதில்லை.	6	aanaal ange kalachuvar iruppadhanaal ilaguvil vedippathilai.	6			
கூடுதலாக பெரும்பாலான பொதுநலவாய பிரிவுகள் தனித்த காசோலைச் சட்டத்தினைக் கொண்டுள்ளன.	8	kooduthalaaga perumpaalaana podhunalavaaya pirivugal thanittha kaasolaich sattatthinaik kondullana.	8			
கொர்பு மலையின் உச்சியில் இருந்து ஒரு மணி நேரத்தில் காயோங் மலையைச் சென்று அடையலாம்.	11	Korbu malaiyin uchiyil irundhu oru mani neratthil kaayong malaiyaich sendru adaiyalaam.	11			
கிழக்கு மற்றும் மேற்கத்திய கிறித்தவம் இவரைப்புனிதர் என ஏற்கின்றன.	7	kizhakku mattrum maerkatthiya chritthavam ivaraippunidhar ena yerkindrana.	7			
சோமாலியாவில் செப்டம்பர் 1 இல் அமெரிக்கா நடத்திய வான்தாக்குதலில் அல் சபாப் அமைப்பின் தலைவர் மொக்தார் அலி சுபெயிர் கொல்லப்பட்டார் என பென்டகன் உறுதிப்படுத்தியது.	18	Somaliyaavil september 1 il America nadatthiya vaanthaakkuthalil Al Sabab amaippin thalaivar mokthaar ali subeyir kollappattaar ena pentagon urudhippadutthiyadhu.	18			
அங்கு சம்பா பத்தாரே என்பவரைத் திருமணம் புரிந்தார்.	6	angu Champa Pathare enbavaraith thirumanam purindhaar.	6			
1918 ஆம் ஆண்டிற்குள் தம் மனைவி, பிள்ளைகளை இழந்து மீண்டும் தனியரானார்.	9	1918 aam aandirkkul tham manaivi, pillaigalai izhandhu meendum thaniyaraanaar.	9			
ஆலய விருட்சம்:- வில்பம் முல்லை வேம்பு	5	aalaya virutcham:- vilpam mullai vembu	5			
நல்ல நாள் பார்த்துத் திருக்கோயிற் பணியைத் தம் மனத்துள்ளே தொடங்கி இரவும் துயிலாமல் அடிப்படை முதல் உபானம் முதலிய வரிசைகளை அமைத்து உரிய அளவுப்படி விமானமும் சிகரமும் அமைத்து அதன்மேல் தூபியும் நட்டனர்.	24	nalla naal paarthuth thirukkoyir panniyaith tham manathulle thodangi iravum thuyilaamal adippadai mudhal upaanam mudhaliya varisaigalai amaitthu uriya alavuppadi vimaanamum sigaramum amaitthu adhanmael thoopiyum nattanar.	24			
உக்கிர பாண்டியன் நால்வகைச் சேனைகளையும் திரட்டி மேருவை அடைந்தான்.	7	Ukkira Pandian naalvagaich senaigalaiyum thiratti maeruvai adaindhaan.	7			
இம்மரத்திற்கு மருத்துவரும் இயற்கையாளருமான வில்லியம் பைசோ என்பவரின் பெயர் வைக்கப்பட்டுள்ளது.	8	immaratthirku marutthuvarum iyarkaiyaalarumaana William Piso enbavarin peyar vaikkappattulladhu.	8			
ஹாஜியின் தந்தை இறைப்பற்றுடன் நாட்டுப்பற்றும் மிக்க காரணத்தால் சுதேசமித்திரன் நாளிதழை வாங்கி வந்தார்.	10	hajiyin thandhai iraippattrudan naattuppattrum mikka kaaranatthaal suthesamithiran naalidhazhai vaangi vandhaar.	10			
நோடோசோரிடீ குடும்பத்தைச் சேர்ந்த இந்த விலங்கு சுமார் 100 மில்லியன் ஆண்டுகளுக்கு முந்திய தொடக்க கிரேத்தீசியக் காலப்பகுதியில் வாழ்ந்தது.	14	notosoriti kudumbatthaich serndha indha vilangu sumaar 100 million aandugallukku mundhiya thodakka kirettheesiyak kaalappagudhiyil vaazhndhadhu.	14			
சமூக கருப்பொருள்கள் மற்றும் உறவுகள் ஆகியவை அவரது திரைப்படங்களில் காணப்படுகின்றன.	8	samooga karupporulgal mattrum uravugal aagiyavai avaradhu thiraippadangalil kaanappadugindrana.	8			
மன்னிப்பு அவையின் அறிக்கையில், இலங்கை இராணுவப் பேச்சாளர் இத்தாக்குதலை நிராகரித்திருந்தாலும், போரினால் இடம்பெயர்ந்திருந்த பொதுமக்கள் பெருமளவு கூடியிருந்த சந்தைப்பகுதியில் இடம்பெற்ற இத்தாக்குதல் பொதுமக்கள் மீது திட்டமிட்டு நடத்தப்பட்ட தாக்குதல் எனக் கூறியுள்ளது.	23	mannippu avaiyin arikkaiyil, ilangai iraanuvap pechaalar itthaakuthalai niraakaritthirundhaalum, porinaal idampeyarndhirundha podhumakkal perumalavu koodiyirundha sandhaippagudhiyil idampettra itthaakkudhal podhumakkal meedhu thittamittu nadatthappatta thaakkudhal enak kooriyulladhu.	23			
ஒரு உள்வழி கொண்ட ஒரு குழாய்வழிப்பாய்வுக்கு, படத்தில் காண்பிக்கப்பட்டது போல ஒரு உள்செல் (நிலை 1) மற்றும் வெளியேறும் (நிலை 2) பகுதிகள் கொண்ட கட்டுப்பாட்டுக் கொள்ளளவுக்கான தொடர்நிலை சமன்பாடு என்பது இப்படியாக எழுதப்பட்டு தீர்க்கப்படலாம்:	26	oru ullvazhi konda oru kuzhaaivazhippaaivukku, padatthil kaannpikkappattadhu pola oru ulchel (nilai 1) mattrum veliyerum (nilai 2) pagudhigal konda kattupaattuk kollalavukkaana thodarnilai samanpaadu enbadhu ippadiyaaga ezhudhappattu theerkkappadalaam.	26			
குவ்	1	kuv	1			
. தூண்டலின் செறிவு கவனத்தில் உள்ள பொருளைவிட அதிகமாக இருப்பது	8	. Thoondalin serivu kavanatthil ulla porulaivida adhigamaaga iruppadhu	8			
அணிக்கோவையின் மதிப்பு 1 எனில் இந்த உருமாற்றமானது திசைமாறா சமபரப்பு உருமாற்றமாகிறது.	9	annikkovaiyin madhippu 1 enil indha uruvaattramanadhu thisaimaaraa samaparappu urumaattramaagiradhu.	9			
பக்கத்து அறையில் அவரது உடைமாற்றும் மேசை, அதன் மேல் அம்பேத்கர் கடைசிக் காலத்தில் கற்றுக்கொண்டு இசைத்த‌ வயலின், சாய்வு நாற்காலி போன்றவை உள்ளன.	17	pakkatthu araiyil avaradhu udaimaattrum mesai, adhan mael Ambedkar kadaisik kaalatthil kattrukkondu isaittha violin, saaivu naarkaali pondravai ullana.	17			
அல்கால் (கிரகண இருமை), சிரியஸ், மற்றும் சிக்னஸ் எக்ஸ்-1 ஆகியவற்றை இருமை நட்சத்திரங்களுக்கான சில உதாரணங்களாய்க் கூறலாம்.	13	alkaal (kiragana irumai), Sirius, mattrum Signas ex-1 aagiyavattrai irumai natchatthirangallukkaana sila udhaaranangalaaik kooralaam.	13			
ஃகாரிசின் கருத்துப்படி, அறிவியல் சோதனைகள் மூலம் மெய்ப்பிக்கக் கூடுமான மனித மூளையின் செயல்கள்தான் "நலவாழ்வு".	11	kaarisin karutthuppadi, ariviyal sodhanaigal moolam meippikkak koodumaana manidha moolaiyin seyalgalthaan "nalavaazhvu".	11			
புவித் திருப்ப அசைவு- புவியீர்ப்பு விசையை நோக்கி அல்லது விலக்கி அசைவது	9	puvith thiruppa asaivu- puviyeerppu visaiyai nokki alladhu vilakki asaivadhu	9			
என்று அரசன் கவலைப்பட்டான்.	3	endru arasan kavalaippattaan.	3			
சூழ்ந்திருக்கும் நீர் பொதுவாக தொடர் நீர்ப்பரப்பாக இருக்கலாம்.	6	choozhndhirukkum neer podhuvaaga thodar neerpparappaga irukkalaam.	6			
ஒரு நூலின் சிறப்புப் பாயிரம் எவ்வாறு அமையவேண்டும் என்பதற்கு நன்னூல் காட்டும் பொதுவிதி:	10	oru noolin sirappup paayiram evvaaru amaiyavendum enbadharku nannool kaattum podhuvidi:	10			
ஏரி அலைக் கோட்பாடு என்பது கடல் மேற்பரப்பு ஈர்ப்பு அலைகளுக்கான நேரியல் கோட்பாடு ஆகும் இது பாய்ம மேற்பரப்புகளுக்கும் பொருந்தும்.	15	eri alaik kotpaadu enbadhu kadal maerparappu eerppu alaikallukkaana neriyal kotpaadu aagum idhu paaima maerparappugallukkum porundhum.	15			
இது நரசிம்மருக்கு அமைக்கப்பட்ட கோயிலாகும்.	4	idhu narasimharukku amaikkappatta koyilaagum.	4			
