ഇദ്ദേഹം	edheham
ശ്രമമാരംഭിച്ചു	sramamarambhichu
</s>	</s>
ബാർലികോൺ	barleycorn
നട്ടുവളർന്ന	nattuvalarnna
ശേഷം	shesham
അതിന്റെ	athinte
പുഷ്പത്തിൽ	pushpathil
നിന്ന്	ninnu
ചെറിയ	cheriya
കുട്ടിയായ	kuttiyaya
തുംബെലിന	thumbelina
ടോമലിസെ	tomalise
ജന്മമെടുത്ത്	janmameduthu
പുറത്തുവരുന്നു	purathuvarunnu
</s>	</s>
പ്രത്യേക	prathyeka
തരത്തിലുള്ള	tharathilulla
മനോമുദ്രകളുടെ	manomudrakalude
രൂപീകരണമാണ്	roupeekaranamanu
പഠനം	padanam
എന്നും	yennum
ഇവർ	evar
വിശദീകരിക്കുകയുണ്ടായി	vishadeekarikkukayundayi
</s>	</s>
അപൂർവമായി	apooravamayi
ദക്ഷിണേന്ത്യയിലും	dakshinendyayilum
ഇവ	eva
കാണപ്പെടുന്നു	kanappedunnu
</s>	</s>
ഗേറ്റ്‌വേ	gateway
ഇതിലൊന്നാണ്	ethilonnanu
</s>	</s>
മാത്രമല്ല	mathramalla
അതിന്റെ	athinte
ലോഹ-അലോഹ	loha-aloha
അനുപാതം	anupatha
സാധാരണ	sadharana
ഗ്രഹങ്ങളിൽ	grahangalil
ഉള്ളതു	ullathu
പോലെ	pole
ആയിരുന്നു	ayirunnu
</s>	</s>
1786-സപ്റ്റമ്പറിൽ	1786-septemberil
നെപോളിയൻ	nepolean
അവധിയെടുത്ത്	avadhiyeduthu
കോഴ്സിക്കയിലേക്കു	cozhsikayilekku
തിരിച്ചു	thirichu
</s>	</s>
ഇലകൾ	elakal
ഘടികാരത്തിലെ	ghadikarathile
സൂചി	soochi
ചലിക്കുന്നതു	chalikkunnathu
പോലെ	pole
എപ്പോഴും	yeppozhum
ചലിച്ചുകൊണ്ടിരിക്കുന്നു	chalichukondirikkunnu
</s>	</s>
അലൻസയർ	alansayar
ലെ	le
ലോപ്പസ്	lopaz
</s>	</s>
അതിനുശേഷം	athinushesham
വീടിനകത്ത്	veedinakathu
ദേവിക്ക്	devikku
ഒരു	oru
പൂവനും	poovanum
പിടക്കോഴിയും	pidakozhiyum
അറുത്ത്	aruthu
ഞണ്ടും	njandum
ചോറും	chorum
മറ്റുവിഭവങ്ങളും	mattuvibhavangalum
വിളമ്പുന്നു	vilambunnu
</s>	</s>
ബാലചന്ദ്രമേനോന്റെ	balachandramenonte
സംവിധാനത്തിൽ	samvidhanathil
മുകേഷ്	mukesh
ബാലചന്ദ്രമേനോൻ	balachandramenon
ജഗതി	jagathy
ശ്രീകുമാർ	srekumar
ആനി	annie
എന്നിവർ	yennivar
പ്രധാനവേഷത്തിൽ	pradhanaveshathil
അഭിനയിച്ച്	abhinayicha
1993-ൽ	1993-il
പ്രദർശനത്തിനിറങ്ങിയ	pradarshanathinirangiya
ഒരു	oru
മലയാളചലച്ചിത്രമാണ്	malayalachalachithramanu
അമ്മയാണെ	ammayane
സത്യം	sathyam
</s>	</s>
ബംഗാളിലെ	bangalile
പാലരാജവംശത്തിലെ	palarajavamshathile
അഞ്ചാമത്തെ	anchamathe
രാജാവായിരുന്ന	rajavayirunna
വിഗ്രഹപാലനെ	vigrahapalan
സംബന്ധിച്ച	sambandhicha
താമ്രശാസനവും	thaamrashasanavum
,	,
ബരാബർ	barabar
കുന്നുകളിൽ	kunnukalil
നിന്നുള്ള	ninnulla
ആനന്ദവർമ്മന്റെ	anandhavarmante
ശാസനങ്ങളും	shasanangalum
അദ്ദേഹം	adheham
കണ്ടെടുത്തു	kandeduthu
വ്യാഖ്യാനിയ്ക്കുകയുണ്ടായി	vyakhyaniykkukayundayi
</s>	</s>
വിശുദ്ധ	vishudha
റോമാസമ്രാട്ടായിരുന്ന	romasramattayirunnu
ഹെൻറി	henry
നാലാമന്	nalaman
ക്രി	chri
</s>	</s>
വൈറ്റ്	white
റിവർ	river
നാഷണൽ	national
ഫോറസ്റ്റ്	forest
വടക്കുപടിഞ്ഞാറൻ	vadakupadinjaran
കൊളറാഡോയിലെ	coloradoyile
ഒരു	oru
ദേശീയ	deshiya
വനമാണ്	vanamanu
</s>	</s>
ഇതിൽ	ethil
കുണ്ഡലമിടുന്നതു്	kundalamidunnathu
പരിവേഷം	parivesham
എന്നുള്ള	yennulla
ഒരു	oru
വ്യാജേനയാകുന്നു	vajenayakunnu
എന്നു	yennu
പറഞ്ഞിരിക്കുന്നു	paranjirikkunnu
</s>	</s>
കുത്താൻ	kuthan
ഉപയോഗിക്കുന്ന	upayogikkunna
ഒരായുധമാണ്	orayudhamanu
കുന്തം	kuntham
</s>	</s>
ഇക്കാര്യത്തിൽ	indiakaril
ഒരാൾ	oral
മറ്റൊരാളെ	mttorale
വിലയിരുത്തുമ്പോൾ	volayiruthumbol
രണ്ടാമത്തെയാൾ	randamatheyal
ഏതു	yethu
സമുഹത്തിലെ	samoohathile
അംഗമാണെന്നതിനെ	angamanennathine
അടിസ്ഥാനപ്പെടുത്തിയാണ്	adisthanapeduthiyanu
അയാളെപ്പറ്റി	ayalepatti
അനുകൂലമോ	anukoolamo
പ്രതികൂലമോ	prathikoolamo
ആയ	aaya
വിലയിരുത്തൽ	vilayiruthal
നടത്തുന്നത്	nadathunnathu
</s>	</s>
ആദ്യനാമം	aadhyanamam
ലാഹിന	lahina
എന്നായിരുന്നു	yennayirunnu
</s>	</s>
വായ്	vayi
പല്ലുകളൾ	pallukal
താടിയെല്ലുകൾ	thaadiyellukal
നാക്ക്	nakku
അനുബന്ധ	anubandha
അവയവങ്ങൾ	avayavangal
എന്നിവയുടെ	yennivayude
ഘടന	ghadana
സൂക്ഷ്മഘടന	sookshmaghadana
ഭ്രൂണദശയിലുള്ള	broonadhashayilulla
വളർച്ച	valarcha
എന്നിവയെപ്പറ്റിയുള്ള	yennivayepattiyulla
വിശദമായ	vishadhamaya
പഠനം	padanam
</s>	</s>
സഞ്ജയ്	sanjay
ഗുപ്ത	gupta
സംവിധാനം	samvidhanam
ചെയ്യുകയും	cheyyukayum
ജാക്കി	jackie
ഷ്രോഫ്	shrof
മനീഷ	maneesha
കൊയ്രാള	koirala
എന്നിവർ	yennivar
പ്രധാന	pradhana
വേഷങ്ങളിൽ	veshangalil
അഭിനയിക്കുകയും	abhinayikkukayum
ചെയ്ത	cheytha
രാം	ram
ശാസ്ത്ര	shasthra
എന്ന	yenna
ബോളിവുഡ്	bollywood
ചിത്രത്തിലൂടെയാണ്	chithrathiloodeyanu
ദീപ്തി	deepthi
ഭട്നഗർ	bhadnakar
അഭിനയരംഗത്തേക്കു	abhinayarangathekku
കടന്നുവരുന്നത്	kadannuvarunnathu
</s>	</s>
കൊളറാഡോയിലെ	coloradoyile
കൊളറാഡോ	colorado
സ്പ്രിങ്ങ്സ്	springs
എന്ന	yenna
സ്ഥലത്ത്	sthalathu
മാർസെലിൻ	marcelin
ന്യൂലിൻ	newlin
എന്ന	yenna
പേരിൽ	peril
ജനിക്കുകയും	janikkukayum
യൂട്ടായിലെ	yuttayile
സാൾട്ട്	salt
ലേക്	lake
സിറ്റിയിൽ	cityil
വളരുകയും	valarukayum
ചെയ്തു	cheythu
</s>	</s>
ഇവ	eva
യഥാക്രമം	yathakramam
ഷഡ്ജം	shadjam
ൠഷഭം	rishabham
ഗാന്ധാരം	gandharam
മധ്യമം	madhyamam
പഞ്ചമം	panchamam
ധൈവതം	dhaivatham
നിഷാദം	nishadam
എന്നിങ്ങനെ	yenningane
അറിയപ്പെടുന്നു	ariyapedunnu
</s>	</s>
ഗാരിയൽ	garial
എന്ന	enna
ഇനത്തിൽപ്പെട്ട	enathilpetta
വംശനാശം	vamshanasham
വന്നു	vannu
കൊണ്ടിരിക്കുന്ന	kondirikkunna
മുതലകളെ	muthalakale
സംരക്ഷിക്കുന്ന	samrakshikkunna
പ്രവർത്തനത്തിലാണ്	pravarthanathilanu
അദ്ദേഹം	adheham
ഇപ്പോൾ	eppol
ഏർപ്പെട്ടിരിക്കുന്നത്	yerpettirikkunnathu
</s>	</s>
ഒരു	oru
രാത്രി	rathri
സ്വയം	svayam
മുളച്ചു	mulachu
മറ്റൊരു	mattoru
രാത്രി	rathri
വാടിപ്പോയ	vaadipoya
വെറുമൊരു	verumoru
ചെടിയെക്കുറിച്ച്	chediyekurichu
യോനാ	yohna
ഇത്രയേറെ	ethrayere
ദുഃഖിക്കുമ്പോൾ	dikhikumbol
നിസ്സഹായരായ	nissahayaraya
ഒരു	oru
ലക്ഷത്തി	lakshathi
ഇരുപതിനായിരത്തിൽ	eripathinayirathil
പരം	param
മനുഷ്യരും	manushyarum
ഒട്ടേറെ	ottere
മൃഗങ്ങളുമുള്ള	mrigangalumulla
മഹാനഗരമായ	mahanagaramaya
നിനവേയോട്	ninaveyodu
തനിക്കു	thanikku
സഹതപിക്കാതിരിക്കാൻ	sahathapikkathirikkan
കഴിയുമോ	kazhiyumo
എന്നു	yennu
ദൈവം	daiwam
പ്രവാചകനോടു	pravachakanodu
ചോദിച്ചു	chodhichu
</s>	</s>
ശ്രീലങ്കയിലെ	srilankayile
ഇന്ത്യൻ	indian
പ്രതിനിധിയായും	prathinidhiyayum
നിരുപമ	nirupama
സേവനമനുഷ്ഠിച്ചിട്ടുണ്ട്	sevanamanishttichittundu
</s>	</s>
തറവാട്ടുകാരനും	tharavattukaranum
സമ്പന്നനായ	sambannanaya
കുറുവച്ചനുമായുളള	kuruvachanumayulla
ബന്ധത്തിന്	bandhathinu
കോരച്ചേട്ടനും	kochettanum
സമ്മതമായിരുന്നു	sammathamayirunnu
</s>	</s>
മറ്റുള്ളവർക്ക്	mattullavarku
ഉപദ്രവമുണ്ടാക്കുന്ന	upadravamundakunna
രൂപത്തിൽ	roopathil
സിഹ്ർ	sihr
ചെയ്യൽ	cheyyal
വലിയ	valiya
പാപമായി	papamayi
വിശ്വാസമുണ്ട്	vishvasamundu
</s>	</s>
ബ്രഹ്മ	brahma
സമാജത്തിന്റെ	samajathinte
ബൈബിൾ	bibile
എന്നറിയപ്പെട്ടിരുന്ന	yennariyapettirunna
ദേവേന്ദ്ര	debendra
നാഥ	nath
ടാഗോറിന്റെ	tagorinte
ബ്രഹ്മധർമ്മ	brahmadharma
എന്ന	yenna
കൃതിയുടെ	krithiyude
മലയാള	malayala
പരിഭാഷ	paribhasha
നിർവഹിച്ചു	nirvahichu
</s>	</s>
അബുൽ	abul
അഅ്‌ലാ	ala
മൗദൂദിയുടെ	maududiyude
ഇസ്ലാംമതം	islammatham
എന്ന	yenna
പുസ്തകമാണ്	pusthakamanu
ആദ്യമായി	adhyamayi
പ്രസിദ്ധീകരിച്ചത്	prasidheekarichathu
</s>	</s>
കർണാടകസംഗീതത്തിൽ	karnatakasangeethathil
സ്ത്രീകളിൽ	sthreekalil
ത്രിമൂർത്തികളായി	trimoorthikalayi
അറിയപ്പെടുന്നത്	ariyapedunnathu
എം	m
</s>	</s>
സംസ്ഥാന	samsthana
അമീർ	ameer
എം.ഐ	m.i
അബ്‌ദുൽ	abdul
അസീസ്	azeez
</s>	</s>
റവ	rava
</s>	</s>
ബുദ്ധന്റെ	buddhante
നട	nada
ലോപിച്ചാണ്	lopichanu
മുത്തന്റെ	muthante
നട	nada
എന്ന	yenna
പേര്	peru
ഉണ്ടായത്	undayathu
</s>	</s>
ഇവിടെ	evide
ശിവപ്രതിഷ്ഠാ	shivaprathishtta
സങ്കല്പം	sangalppam
ദക്ഷിണാമൂർത്തിയാണ്	dakshinamoorthiyanu
</s>	</s>
പിന്നണിയിൽ	pinnathiyil
ഗായകരുടെ	gayakarude
പാട്ടിനനുസരിച്ച്	pattinanusarichu
നടൻ	nadan
അഭിനയിക്കുന്ന	abhinayikkunna
രീതി	reethi
കൊണ്ടുവന്നത്	konduvannathu
വെട്ടത്തുനാടൻ	vettaththunadan
സമ്പ്രദായമാണ്	sambradhayamanu
</s>	</s>
ഓടച്ചൻ	odachan
</s>	</s>
സംസ്ഥാന	samsthana
അധ്യക്ഷനായി	shyakshanaya
അമീറും	ameerum
3	3
അസിസ്റ്റന്റ്	assistant
അമീറുമാരും	ameerumarum
ആണുള്ളത്	aanullathu
</s>	</s>
രമാദ	ramada
റിസോർട്ട്	resort
കലുടര	kaludara
</s>	</s>
നൂറ്റാണ്ടുകളായി	noottandukalayi
ഇസ്രായേൽ	israel
ദേശം	desham
എന്ന	yenna
പേര്	peru
രാജ്യത്തേയും	rajyatheyum
യഹൂദജനതയേയും	yahoodhajanatheyum
പരാമർശിക്കാനായി	paramarshikkanayi
ഉപയോഗിച്ചുപോരുന്നു	upayogichuporunnu
</s>	</s>
ഓട്ടോമൻ	ottoman
സാമ്രാജ്യത്തിന്റെ	samrajyathinte
ഭാഗമായിരുന്ന	bhagamayirunna
പ്രദേശങ്ങളെ	pradeshangale
കീഴടക്കിയ	keezhadakkiya
ശേഷം	shesham
വീതിച്ചെടുക്കാൻ	veethichedukkan
ബ്രിട്ടൻ	britain
ഫ്രാൻസ്	france
റഷ്യ	russia
എന്നിവർ	yennivar
ചേർന്നു	chernnu
ഒന്നാം	onnam
ലോകയുദ്ധവേളയിൽ	lokayudhavelayul
ഉണ്ടാക്കിയ	undakiya
ഒരു	oru
രഹസ്യ	rahasya
കരാർ	karar
ആയിരുന്നു	aayirunnu
സൈക്‌സ്	sykes
-	-
പികോ	picot
കരാർ	karar
</s>	</s>
മുപ്പത്	muppathu
കവിതകളുടെ	kavithakalude
സമാഹാരമാണിത്	samaharamanithu
</s>	</s>
നെപ്പോളിയന്	nepolean
ഗണിതത്തിൽ	ganithathil
വലിയ	valiya
താത്പര്യമുണ്ടായിരുന്നു	thathparyamundayirunnu
</s>	</s>
പങ്കെടുക്കുന്ന	pankedukkunna
എല്ലാ	yella
കോമരങ്ങളും	komarangalum
ഒത്തുചേർന്ന്	othuchernnu
ദേവിക്ക്	devinu
മുമ്പിൽ	mumbil
വെട്ടിവെളിച്ചപ്പെട്ട്	vettivelichappetta
രക്തമൊലിപ്പിക്കുന്ന	rakthamolippikkunna
ഭക്തിസാന്ദ്രമായ	bhakthisandramaya
ചടങ്ങാണിത്	chadanganithu
</s>	</s>
അദ്ദേഹത്തിന്റെ	adhehathinte
പേരിലാണ്	perilanu
പൊക്കെൽസ്	pockels
ഇഫക്ട്	effect
അറിയപ്പെടുന്നത്	ariyapedunnathu
</s>	</s>
ഔദ്യോഗിക	audyogika
വെബ്സൈറ്റ്	website
</s>	</s>
പക്ഷെ	pakshe
ആദ്യം	adhyam
പർക്കിങ്ങ്	parking
പരിക്രമണപഥം(parking	parikramanapatham(parking
orbit	orbit
എന്നറിയപ്പെടുന്ന	yennariyappedunna
ഒരു	oru
തത്കാലിക	thalkalika
പഥത്തിലെത്തിയ	pathathilethiya
ശേഷം	shesham
മറ്റനേകം	mattanekam
പഥങ്ങൾ	pathangal
ക്രമ്മീകരിച്ച്	krameekarichu
സാവധാനം	savadhanam
ചാന്ദ്രപഥത്തിലെത്തുക	chandrapathathilethuka
എന്ന	yenna
തന്ത്രമാണവർ	thanthramanavar
അനുവർത്തിച്ചത്	anuvarthichathu
</s>	</s>
പുല്ലങ്കോട്	pullankod
</s>	</s>
1506-ൽ	1506-il
ഫിയൊറെയിലെ	fiyorayile
ഭദ്രാസനദേവാലയത്തിന്റെ	badrasansdevalayathinte
കുംഭഗോപുരത്തിലെ	kumbhagopurathile
കൊത്തുപണികൾ	kothupanikal
പൂർത്തിയാക്കുവാൻ	poorthiyakkuvan
ക്ഷണിക്കപ്പെട്ടു	kshaenikkapettu
</s>	</s>
പൂച്ചെമ്പ	poochembu
</s>	</s>
ചേർത്തല	cherthala
താലൂക്കിലെ	taluk
തിരുവിഴ	thiruvazhi
ബുദ്ധഭിക്ഷുസങ്കേതവും	buddhabhikshusangethavum
കാർത്ത്യായനീക്ഷേത്രം	karthyayanikshethram
ഭിക്ഷുണീസങ്കേതവുമായിരുന്നുവെന്നു	bhikshuneesangethavumayirunnuvannu
പറയപ്പെടുന്നു	parayappedunnu
</s>	</s>
വെർമീർ	vermeir
ഇങ്ങനെയൊരു	enganeyoru
സംവിധാനം	samvidhanam
ഉപയോഗിച്ചിരുന്നു	upayogichirunnu
എന്നതിനെ	yennathine
സാധൂകരിക്കാനായി	sadhookarikkanayi
നിരവധി നിരവധി	niravadhi
സൂചനകൾ	soochanakal
ജെനിസൺ	jennyson
ചൂണ്ടിക്കാണിക്കുന്നുണ്ട്	choondikanikkunnundu
</s>	</s>
പേടകം	pedakam
അവസാനമായി	avasanamayi
സമീപസന്ദർശനം	sameepasandarshanam
നടത്തിയതിന്‌	nadathiyathinu
ഏതാനും	yethanum
ദിവസങ്ങൾക്ക്	divasangalku
ശേഷം	shesham
ഇന്ധനം	endhanam
തീർന്നുപോവുകയുണ്ടായി	theernupovukayundayi
</s>	</s>
മികച്ച	mikacha
ചിത്രം	chithram
മികച്ച	mikacha
നടി	nadi
ഹിലരി	hilari
സ്വാങ്ക്	swang
മികച്ച	mikacha
സഹനടൻ	sahanadan
മോർഗൻ	morgan
ഫ്രീമൻ	freeman
എന്നീ	yennee
പുരസ്ക്കാരങ്ങൾ	puraskarangal
നേടുകയുണ്ടായി	nedukayundayi
</s>	</s>
ഉറ്റതോഴനായ	uttathozhanaya
അർജ്ജുനനുമായുള്ള	arjunanumayulla
ബന്ധത്തിന്	bandhaththinu
ശ്രീകൃഷ്ണൻ	sreekrishnan
മനസാ	manasa
അനുകൂലിച്ചപ്പോൾ	anukoolichchappol
തൻറെ	thante
ശിഷ്യനായ	shidhyanaya
ദുര്യോധനന്	duryodhananu
സഹോദരിയെ	sahodhariye
വിവാഹം	vivaham
കഴിച്ചുകൊടുക്കാനായിരുന്നു	kazhichukodukkanayirunnu
ബലരാമന്	balaramante
താല്പര്യം	thalparyam
</s>	</s>
1923	1923
ഫെബ്രുവരി	february
അഞ്ചിന്	anjinu
ബെങ്ക്കുളുവിൽ	bengluluvil
ഹസൻ	hassan
ദീൻ	deen
ചദിജ	chadija
ദമ്പതികളുടെ	dhambathikalude
മകളായി	makalayi
ജനിച്ചു	janichu
</s>	</s>
ഇന്ത്യൻ	indian
ക്രിക്കറ്റിലെ	cricket
ഒരു	oru
ഓൾ	all
റൗണ്ടർ	rounder
ആയ	aaya
ഏകനാഥ്	eknath
സോൾക്കർ	solkar
മഹാരാഷ്ട്രയിലെ	maharashtrayile
മുംബൈയിൽ	mumbaiyil
ജനിച്ചു	janichu
</s>	</s>
തൊടാ	thoda
ഫിർ	phir
ഭീ	bhi
ബോല	bola
മുറിച്ചിട്ടും	murichittum
പാടി	paadi
-	-
അങ്ങനെയത്രെ	anganeyathre
തബല	thabala
എന്ന	yenna
പേരു	peru
വന്നത്	vannathu
</s>	</s>
അന്നത്തെ	annathe
മലബാർ	malabar
ജില്ലയിൽ	jillayil
ആകെയുണ്ടായിരുന്ന	aakeyundayirunna
ജയിൽ	jail
ആയതിനാൽ	ayathinal
തന്നെ	thanne
മലബാർ	malabar
ജില്ലയിലെ	jillayile
സമീപ	sameepa
ജില്ലകളിലെയും	jillakalileyum
തടവു	thadavu
പുള്ളികളെ	pullikale
ഈ	ee
ജയിലിലേക്ക്	jailileku
കൊണ്ടു	kondu
വരാൻ	varaan
തുടങ്ങി	thudangi
</s>	</s>
അദ്ദേഹം	adheham
ബെർലിനിൽ	berlinil
തന്നെ	thanne
ജനിക്കുകയും	janikkukayum
മരിക്കുകയും	marikkukayum
ചെയ്തു.1906-നും	cheythu.1906-num
1933-നും	1933-num
ഇടയ്ക്ക്	edayku
രാഷ്ട്രീയ	rashtreeya
ലിബറൽ	libaral
പത്രമായ	pathramaya
ബെർലിനർ	berliner
ടേഗ്ബ്ലാട്ട്	tageblatt
ചീഫ്	chief
എഡിറ്ററായിരുന്നു	editorayirunnu
</s>	</s>
പെട്ടെന്ന്	pettenu
ലില്ലി	lilly
നീനയുടെ	neenayude
പ്രതിരൂപമായി	prathiroopamayi
മാറുകയും	marukayum
ഇരുവരും	eruvarum
പോരാട്ടത്തിൽ	porattathil
ഏർപ്പെടുകയും	yerpedukayum
ചെയ്യുന്നു	cheyyunnu
</s>	</s>
മിഴാവിൽ	mizhavil
കേളി	keli
തായമ്പക	thayambaka
പഞ്ചാരിമേളം	pancharimelam
പഞ്ചവാദ്യം	panchavadhyam
എന്നി	yenna
ആവിഷ്‌കാരങ്ങൾ	aavishkarangal
ചിട്ടപ്പെടുത്തി	chittapeduthi
ലോകത്തിന്	lokathinu
മുന്നിൽ	munnil
ആദ്യമായി	adhyamayi
അവതരിപ്പിച്ചത്	avatharipichathu
ഈശ്വരനുണ്ണിയാണ്	eshwaranunniyanu
</s>	</s>
ഇന്നു	ennu
മനുഷ്യന്	manushyanu
ഒഴിച്ചുകൂടാൻ	ozhichukoodan
പറ്റാത്ത	pattatha
വസ്തുവാണ്	vasthuvanu
റബ്ബർ	rubber
</s>	</s>
ശാലിനി	shalini
പാണ്ടേ	pande
</s>	</s>
നിസ്സഹായരായ	nissahayaraya
ആയിരങ്ങൾക്ക്	ayirangalku
മഹായാനം	mahayanam
ആശ്വാസം	ashvasam
നൽകുന്നു	nalkunnu
ദുരിതമനുഭവിക്കുന്നവരെയെല്ലാം	durithamanubhavikkunnavareyellam
ബുദ്ധന്റെ	buddhante
കണ്ണുകൾ	kannukal
ജാഗ്രതയോടെ	jagrathayode
വീക്ഷിക്കുന്നുവെന്ന്	veekshikkunnuvennu
പ്രത്യാശ	prathyasha
നൽകുന്നു	nalkunnu
</s>	</s>
നാഷനൽ	national
ഇൻസ്റ്റിറ്റ്യൂട്ട്	institute
ഓഫ്	of
സ്പോർട്ട്സ്	sports
പട്യാല	patiala
</s>	</s>
അടിസ്ഥാനത്തിലുള്ള	adisthanathilulla
നെറ്റ്വെയർ	netware
കോർ	core
പ്രോട്ടോകോൾ	protocol
അനുസരിച്ചായിരുന്നു	anusarichayirunnu
നെറ്റ്വെയർ	netware
ക്ലൈന്റ്	client
കമ്പ്യൂട്ടറുകൾ	computerukal
നെറ്റ്വെയർ	netware
സെർവറുമായി	serverumayi
വിവരവിനിമയെ	vivaravinimaye
നടത്തിയിരുന്നത്	nadathiyirunnathu
</s>	</s>
സ്പെൻസർ	spencer
ഹാച്ചിന്റെ	hutchinte
ഭാര്യ	bharya
എമിലി	emilie
ഗിൽക്രിസ്റ്റ്	gilchrist
ഹാച്ച്	hutch
ഗ്രാമീണ	grameena
നാടകങ്ങളിലൂടെയും	nadakangaliloodeyum
മറ്റും	mattum
മദ്യപാനം	madhyapanam
പോലെയുള്ള	poleyulla
സാമൂഹ്യ	samoohya
തിന്മകൾക്കെതിരെ	thinmakalkethire
ശക്തമായി	shakthamayi
പ്രതികരിച്ചു	prathikarichu
</s>	</s>
നാപിയർ	napiyar
മ്യൂസിയം	museum
തിരുവനന്തപുരം	thiruvananthapuram
</s>	</s>
കേരളത്തിലെ	keralathile
ആലപ്പുഴ	alappuzha
ജില്ലയിലെ	jillayile
തകഴിക്കടുത്തുള്ള	thakazhikaduthulla
കരുമാടി	karumdi
എന്ന	yenna
ഗ്രാമത്തിലെ	gramathile
പ്രസിദ്ധമായ	prasidhamaya
ബുദ്ധപ്രതിമയാണ്‌	buddhaprathimayanu
കരുമാടിക്കുട്ടൻ	karumadikuttan
</s>	</s>
എപ്പോഴാണ്	yeppozhanu
ചോരയുടെ	chorayude
നിറത്തിലുള്ള	nirathilulla
പ്രവാഹം	pravaaham
ഉണ്ടാവുക	undavuka
എന്ന്	yennu
അറിയാത്തതിനാൽ	ariyathathinal
ഗവേഷകർക്ക്	gaveshakarkku
വർഷങ്ങൾ	varshangal
തന്നെ	thanne
കൊടുംതണുപ്പിൽ	kodumthanuppil
അത്	ath
വരുന്നതും	varunnathum
കാത്തിരിക്കേണ്ടിവന്നു	kaththirikkendivannu
</s>	</s>
മുഹമ്മദിന്	muhammadinu
രണ്ടു	randu
വയസ്സ്	vayasu
പ്രായമായപ്പോൾ	prayamayappol
ആമിനയിലേക്ക്	aminayilekku
തന്നെ	thanne
തിരിച്ചുകൊണ്ടുപോയി	thirichukondupoyi
കൊടുത്തു	koduthu
</s>	</s>
മെന്റൽ	mental
ഫൊറാമൻ	foraman
എന്നുപേരുള്ള	yennuperulla
രണ്ടു	randu
ദ്വാരങ്ങളുമുണ്ട്	dvarangalumundu
</s>	</s>
പക്ഷേ	pakshe
അധികാരിവർഗം	adhikaravargam
ഏതുതരത്തിലുള്ളവരായാലും	yethutharathilullavarayalum
അധികാരം	adhikaram
അവരുടെ	avarude
അധീനതയിലിരിക്കുന്നിടത്തോളംകാലം	adheenathayilirikkunidatholamkalam
അവർ	avar
സമൂഹത്തിലെ	samoohathile
മറ്റു	mattu
വിഭാഗങ്ങളെക്കാൾ	vibhagangalekkal
പ്രബലരും	prabalarum
പ്രമാണികളും	pramanikalum
മറ്റുള്ളവർക്കനുവദിക്കപ്പെടാത്ത	mattullavarkkanuvadhikkapedathe
പല	pala
ആനുകൂല്യങ്ങൾ	aanukoolyangal
അനുഭവിക്കുന്നവരും	anubhavikkunnavarum
ആയിരിക്കുമെന്ന്	aayirikkumennu
അദ്ദേഹം	adheham
പ്രസ്താവിച്ചിട്ടുണ്ട്	prasthavichittundu
</s>	</s>
3	3
സമ്യഗ്‌വാക്	samyagvak
ശരിയായ	sheriyaya
വാക്ക്	vaaku
-	-
അസത്യവും	asathyavum
അപകീർത്തികരവും	apakeerthikaravum
നിർ‌ദ്ദയവുമായ	nirddayavumaya
വാക്കുകളും	vaakkukalum
നിസ്സാരവമായ	nissaravamaaya
സംസാരവും	samsaravum
ഉപേക്ഷിക്കണം	upekshikkanam
ശരിയായ	sheriyaya
വാക്കുകൾ	vakkukal
മാത്രം	mathram
പറയുണം	parayunam
</s>	</s>
ആൺതുമ്പിയും	aanthumbiyum
പെൺതുമ്പിയും	penthumbium
കാഴ്ച്ചയിൽ	kazhchayil
വളരെ	valare
വ്യത്യാസപ്പെട്ടിരിക്കുന്നു	vyathyasapettirikkunnu
</s>	</s>
ഈ	ee
രണ്ടു	randu
പ്രക്രിയകളും	prakriyakalum
ഭ്രൂണം	bhrunam
രൂപം	rupam
കൊള്ളുന്ന	killunna
നിമിഷം	nimisham
മുതൽ	muthal
ആരംഭിക്കുകയും	aarambhikkukayum
വ്യക്തിയുടെ	vyaksthiyude
മരണം	maranam
വരെ	vere
തുടരുകയും	thudarukayum
ചെയ്യുന്നു	cheyyunnu
</s>	</s>
അത്രയ്ക്കും	athraykkum
അവിശ്വസനീയമായിരുന്നു	avisvasaneeyamayirunnu
അദ്ദേഹത്തിന്റെ	addhehathinte
ശരീരം	sareeram
</s>	</s>
2005	2005
ൽ	l
നാടക	nadaka
സ്കൂളുകളിലെ	skulukalile
ഓഡിഷനിൽ	auditionil
പങ്കെടുക്കവേ	pankedukkave
എമ്മെർഡേൽ	emmerdel
എന്ന	enna
ടെലിവിഷൻ	television
പരമ്പരയിലെ	paramparayile
ജാസ്മിൻ	jasmin
തോമസിനെ	thomasine
അവതരിപ്പിക്കുവാനായി	avatharippikkuvanayi
ജെന്ന	jenna
തിരഞ്ഞെടുക്കപ്പെട്ടു	thiranjedukkappettu
</s>	</s>
അതേത്തുടർന്ന്	athethudarnnu
അവ	ava
പരിപക്വപ്പെടലിന്റെ	paripakvappedalinte
വിവിധ	vividha
ഘട്ടങ്ങളിലൂടെ	ghattangalilude
കടന്ന്	kadannu
രക്തചംക്രമണവ്യൂഹത്തിലേക്ക്	rakthachamkramanavyuhathilekk
എത്തുന്നു	eththunnu
</s>	</s>
പതിനാലാം	pathinalam
നൂറ്റാണ്ടിൽ	nutandil
ഫ്രാൻസിലെ	francile
അവിഞ്ഞോണിൽ	avinjonil
